QGC WPL 110
41	0	3	82	0	0	0	0	42.355118	-71.071105	10.0	1
42	0	3	82	0	0	0	0	42.355118	-71.071105	10.5	1
43	0	3	82	0	0	0	0	42.355118	-71.071099	10.5	1
44	0	3	82	0	0	0	0	42.355123	-71.071099	10.5	1
45	0	3	82	0	0	0	0	42.355123	-71.071099	11.0	1
46	0	3	82	0	0	0	0	42.355127	-71.071099	11.0	1
47	0	3	82	0	0	0	0	42.355127	-71.071093	11.0	1
48	0	3	82	0	0	0	0	42.355127	-71.071093	11.5	1
49	0	3	82	0	0	0	0	42.355132	-71.071093	11.5	1
50	0	3	82	0	0	0	0	42.355132	-71.071087	11.5	1
51	0	3	82	0	0	0	0	42.355136	-71.071087	11.5	1
52	0	3	82	0	0	0	0	42.355136	-71.071087	12.0	1
53	0	3	82	0	0	0	0	42.355136	-71.071080	12.0	1
54	0	3	82	0	0	0	0	42.355141	-71.071080	12.0	1
55	0	3	82	0	0	0	0	42.355141	-71.071080	12.5	1
56	0	3	82	0	0	0	0	42.355141	-71.071074	12.5	1
57	0	3	82	0	0	0	0	42.355141	-71.071074	13.0	1
58	0	3	82	0	0	0	0	42.355141	-71.071068	13.0	1
59	0	3	82	0	0	0	0	42.355145	-71.071068	13.0	1
60	0	3	82	0	0	0	0	42.355145	-71.071062	13.0	1
61	0	3	82	0	0	0	0	42.355145	-71.071062	13.5	1
62	0	3	82	0	0	0	0	42.355150	-71.071062	13.5	1
63	0	3	82	0	0	0	0	42.355150	-71.071056	13.5	1
64	0	3	82	0	0	0	0	42.355150	-71.071050	13.5	1
65	0	3	82	0	0	0	0	42.355154	-71.071050	13.5	1
66	0	3	82	0	0	0	0	42.355154	-71.071044	13.5	1
67	0	3	82	0	0	0	0	42.355154	-71.071044	14.0	1
68	0	3	82	0	0	0	0	42.355154	-71.071038	14.0	1
69	0	3	82	0	0	0	0	42.355159	-71.071038	14.0	1
70	0	3	82	0	0	0	0	42.355159	-71.071032	14.0	1
71	0	3	82	0	0	0	0	42.355159	-71.071026	14.0	1
72	0	3	82	0	0	0	0	42.355163	-71.071026	14.0	1
73	0	3	82	0	0	0	0	42.355163	-71.071020	14.0	1
74	0	3	82	0	0	0	0	42.355168	-71.071020	14.0	1
75	0	3	82	0	0	0	0	42.355168	-71.071014	14.0	1
76	0	3	82	0	0	0	0	42.355172	-71.071014	14.0	1
77	0	3	82	0	0	0	0	42.355172	-71.071008	14.0	1
78	0	3	82	0	0	0	0	42.355177	-71.071008	14.0	1
79	0	3	82	0	0	0	0	42.355177	-71.071002	14.0	1
80	0	3	82	0	0	0	0	42.355177	-71.071002	14.5	1
81	0	3	82	0	0	0	0	42.355181	-71.071002	14.5	1
82	0	3	82	0	0	0	0	42.355181	-71.070995	14.5	1
83	0	3	82	0	0	0	0	42.355186	-71.070995	14.5	1
84	0	3	82	0	0	0	0	42.355186	-71.070989	14.5	1
85	0	3	82	0	0	0	0	42.355190	-71.070989	14.5	1
86	0	3	82	0	0	0	0	42.355190	-71.070989	15.0	1
87	0	3	82	0	0	0	0	42.355195	-71.070989	15.0	1
88	0	3	82	0	0	0	0	42.355195	-71.070989	15.5	1
89	0	3	82	0	0	0	0	42.355195	-71.070983	15.5	1
90	0	3	82	0	0	0	0	42.355199	-71.070983	15.5	1
91	0	3	82	0	0	0	0	42.355199	-71.070983	16.0	1
92	0	3	82	0	0	0	0	42.355204	-71.070983	16.0	1
93	0	3	82	0	0	0	0	42.355204	-71.070983	16.5	1
94	0	3	82	0	0	0	0	42.355208	-71.070983	16.5	1
95	0	3	82	0	0	0	0	42.355208	-71.070983	17.0	1
96	0	3	82	0	0	0	0	42.355213	-71.070983	17.0	1
97	0	3	82	0	0	0	0	42.355213	-71.070983	17.5	1
98	0	3	82	0	0	0	0	42.355217	-71.070983	17.5	1
99	0	3	82	0	0	0	0	42.355217	-71.070983	18.0	1
100	0	3	82	0	0	0	0	42.355217	-71.070977	18.0	1
101	0	3	82	0	0	0	0	42.355222	-71.070977	18.0	1
102	0	3	82	0	0	0	0	42.355222	-71.070977	18.5	1
103	0	3	82	0	0	0	0	42.355222	-71.070971	18.5	1
104	0	3	82	0	0	0	0	42.355226	-71.070971	18.5	1
105	0	3	82	0	0	0	0	42.355226	-71.070971	19.0	1
106	0	3	82	0	0	0	0	42.355231	-71.070971	19.0	1
107	0	3	82	0	0	0	0	42.355231	-71.070965	19.0	1
108	0	3	82	0	0	0	0	42.355235	-71.070965	19.0	1
109	0	3	82	0	0	0	0	42.355235	-71.070965	19.5	1
110	0	3	82	0	0	0	0	42.355235	-71.070959	19.5	1
111	0	3	82	0	0	0	0	42.355240	-71.070959	19.5	1
112	0	3	82	0	0	0	0	42.355244	-71.070959	19.5	1
113	0	3	82	0	0	0	0	42.355244	-71.070953	19.5	1
114	0	3	82	0	0	0	0	42.355244	-71.070953	20.0	1
115	0	3	82	0	0	0	0	42.355249	-71.070953	20.0	1
116	0	3	82	0	0	0	0	42.355249	-71.070947	20.0	1
117	0	3	82	0	0	0	0	42.355249	-71.070947	20.5	1
118	0	3	82	0	0	0	0	42.355253	-71.070947	20.5	1
119	0	3	82	0	0	0	0	42.355253	-71.070941	20.5	1
120	0	3	82	0	0	0	0	42.355253	-71.070941	21.0	1
121	0	3	82	0	0	0	0	42.355258	-71.070941	21.0	1
122	0	3	82	0	0	0	0	42.355258	-71.070941	21.5	1
123	0	3	82	0	0	0	0	42.355258	-71.070935	21.5	1
124	0	3	82	0	0	0	0	42.355262	-71.070935	21.5	1
125	0	3	82	0	0	0	0	42.355262	-71.070935	22.0	1
126	0	3	82	0	0	0	0	42.355262	-71.070929	22.0	1
127	0	3	82	0	0	0	0	42.355267	-71.070929	22.0	1
128	0	3	82	0	0	0	0	42.355267	-71.070929	22.5	1
129	0	3	82	0	0	0	0	42.355267	-71.070923	22.5	1
130	0	3	82	0	0	0	0	42.355271	-71.070923	22.5	1
131	0	3	82	0	0	0	0	42.355271	-71.070923	23.0	1
132	0	3	82	0	0	0	0	42.355271	-71.070917	23.0	1
133	0	3	82	0	0	0	0	42.355271	-71.070917	23.5	1
134	0	3	82	0	0	0	0	42.355276	-71.070917	23.5	1
135	0	3	82	0	0	0	0	42.355276	-71.070911	23.5	1
136	0	3	82	0	0	0	0	42.355276	-71.070911	24.0	1
137	0	3	82	0	0	0	0	42.355280	-71.070911	24.0	1
138	0	3	82	0	0	0	0	42.355280	-71.070911	24.5	1
139	0	3	82	0	0	0	0	42.355280	-71.070904	24.5	1
140	0	3	82	0	0	0	0	42.355285	-71.070904	24.5	1
141	0	3	82	0	0	0	0	42.355285	-71.070904	25.0	1
142	0	0	20	0	0	0	0	42.355118	-71.071305	0.0	1
